StorAll	Snow	Intercp	Surface	Soil	SoilL1	SoilL2	SoilL3	RZW	GW	ET	EvapS	EvapI	EvapT	Leakage	SrfOut	GWOut	AllOut	SrftoCh	GWtoCh	Rchrge	Precip
-55.1266	-nan	-74.9368	-nan	-67.3093	-55.0653	-19.6397	-51.7934	-56.9128	-44.3537	-56.9128	-57.7235	-nan	-nan	-62.1537	-35.7901	-nan	1	-56.9291	-0.899026	-nan	-56.9073	-0.0903853	0
-55.0484	-nan	-73.9274	-nan	-60.5255	-54.9862	-19.0575	-51.3701	-56.9016	-43.8937	-56.9015	-39.1188	-19.8814	-307.445	-219.483	-33.7635	-nan	1	-56.92	-1.40351	-nan	-56.8956	-0.0896506	0
-54.831	-nan	-41.7065	-nan	-38.4689	-54.8764	-18.0089	-50.8401	-56.8865	-43.2437	-56.8864	-1469.24	-18.9008	-702.212	-4555.24	-32.4172	-nan	1	-56.9078	-47.1004	-nan	-56.8798	-0.0889177	0
-54.7366	-nan	-40.643	-nan	-32.7489	-54.7868	-16.7559	-50.496	-56.8764	-42.6893	-56.8763	-106.08	-81.6899	-243.206	-402.317	-32.5625	-nan	1	-56.8997	-5.35147	-nan	-56.8692	-0.0878445	0
-54.7048	-45.4732	-40.5986	-nan	-28.5106	-54.7551	-15.6794	-50.496	-56.8764	-42.4528	-56.8763	-90.7859	-90.7859	-97.5176	-nan	-32.0108	-nan	-45.3935	-56.8996	-49.7312	-nan	-56.8693	0	0
-54.705	-43.757	-40.5834	-nan	-27.8779	-54.7553	-15.6171	-50.496	-56.8764	-42.4492	-56.8763	-37.4282	-37.5174	-74.2071	-nan	-31.3644	-nan	-43.757	-56.8996	-43.5718	-43.757	-56.8693	0	0
-54.6866	-nan	-37.4349	-nan	-28.2767	-54.748	-15.5441	-50.4915	-56.8763	-42.4078	-56.8762	-430.604	-15.251	-100.55	-1162.37	-30.8426	-nan	1	-56.8995	-7.56062	-nan	-56.8691	-0.0363374	0
-54.6743	-40.119	-37.368	-nan	-24.8925	-54.7358	-14.9742	-50.4915	-56.8763	-42.3054	-56.8762	-75.3688	-76.5545	-79.413	-nan	-31.2259	-nan	-40.119	-56.8995	-44.8213	-40.119	-56.8691	0	0
-54.5506	-nan	-29.6672	-nan	-22.0138	-54.6312	-13.3201	-50.1743	-56.8673	-41.6471	-56.8672	-79.974	-73.1605	-48.261	-90.4811	-29.688	-nan	1	-56.8924	-36.5942	-nan	-56.8594	-0.0890062	0
-54.2321	-nan	-34.7546	-nan	-31.7858	-54.3103	-11.6129	-48.3775	-56.8038	-39.8716	-56.8036	-25.042	-13.9046	-33.0577	-81.3967	-29.2839	-nan	1	-56.8415	-3.70868	-nan	-56.7947	-0.084752	0
-54.1741	-nan	-31.4921	-nan	-24.9294	-54.2619	-10.2159	-48.3501	-56.8027	-39.5286	-56.8026	-84.7512	-74.4323	-58.6383	-105.251	-26.9303	-nan	1	-56.8407	-28.0199	-nan	-56.7936	-0.077082	0
-54.1329	-nan	-29.3538	-nan	-20.8973	-54.2272	-8.6557	-48.3516	-56.8027	-39.2417	-56.8026	-97.8359	-87.2463	-64.6968	-155.245	-26.2073	-nan	1	-56.8407	-27.5152	-nan	-56.7935	-nan	0
-54.0995	-nan	-28.0821	-nan	-20.4135	-54.1978	-7.29552	-48.3533	-56.8027	-38.9975	-56.8026	-93.435	-84.5285	-59.551	-185	-25.7516	-nan	1	-56.8407	-23.1467	-nan	-56.7935	0	0
-54.056	-32.2036	-20.3543	-nan	-20.3631	-54.1844	-7.19797	-48.3551	-56.8027	-38.9271	-56.8027	-590.047	-22.3748	-249.159	-1676.62	-23.9594	-nan	-32.1442	-56.8406	-62.1451	-nan	-56.7934	0	0
-54.0619	-nan	-20.3555	-nan	-25.6419	-54.1893	-7.07072	-48.3568	-56.8027	-38.9446	-56.8027	-20.3123	-20.1505	-38.9583	-20.2055	-24.8516	-nan	-32.1442	-56.8406	-29.8767	-nan	-56.7934	0	0
